Date,PowerType,Electricity,TotalElectricity
2022/01/26 11:00,SolarPower,3187.14,4553.91
2022/01/26 11:00,HydroPower,2348.62,6902.53
2022/01/26 11:00,WindPower,4452.94,11355.47
2022/01/26 11:00,Consume,5807.62,5547.85
2022/01/26 12:00,SolarPower,2846.18,8394.03
2022/01/26 12:00,HydroPower,3164.45,11558.48
2022/01/26 12:00,WindPower,2754.38,14312.86
2022/01/26 12:00,Consume,7867.3,6445.56
2022/01/26 13:00,SolarPower,2815.01,9260.57
2022/01/26 13:00,HydroPower,2461.63,11722.2
2022/01/26 13:00,WindPower,4400.33,16122.53
2022/01/26 13:00,Consume,6931.82,9190.71
2022/01/26 14:00,SolarPower,4967.7,14158.41
2022/01/26 14:00,HydroPower,3063.96,17222.37
2022/01/26 14:00,WindPower,3908.84,21131.21
2022/01/26 14:00,Consume,5397.45,15733.76
2022/01/26 15:00,SolarPower,2979.12,18712.88
2022/01/26 15:00,HydroPower,1335.75,20048.63
2022/01/26 15:00,WindPower,4180.88,24229.51
2022/01/26 15:00,Consume,7399.21,16830.3
2022/01/26 16:00,SolarPower,3806.51,20636.81
2022/01/26 16:00,HydroPower,4082.84,24719.65
2022/01/26 16:00,WindPower,2412.14,27131.79
2022/01/26 16:00,Consume,17842.88,9288.91
2022/01/26 17:00,SolarPower,3009.63,12298.54
2022/01/26 17:00,HydroPower,423.27,12721.81
2022/01/26 17:00,WindPower,520.06,13241.87
2022/01/26 17:00,Consume,2603.05,10638.82
2022/01/26 18:00,SolarPower,3636.9,14275.72
2022/01/26 18:00,HydroPower,2601.62,16877.34
2022/01/26 18:00,WindPower,3883.85,20761.19
2022/01/26 18:00,Consume,6356.07,14405.12
2022/01/26 19:00,SolarPower,3848.5,18253.62
2022/01/26 19:00,HydroPower,949.87,19203.49
2022/01/26 19:00,WindPower,1199.55,20403.04
2022/01/26 19:00,Consume,12766.81,7636.23
2022/01/26 20:00,SolarPower,2105.85,9742.08
2022/01/26 20:00,HydroPower,2656.61,12398.69
2022/01/26 20:00,WindPower,3915.63,16314.32
2022/01/26 20:00,Consume,1603.73,14710.59
2022/01/26 21:00,SolarPower,4177.01,18887.6
2022/01/26 21:00,HydroPower,1652.76,20540.36
2022/01/26 21:00,WindPower,770.09,21310.45
2022/01/26 21:00,Consume,14912.34,6398.11
2022/01/26 22:00,SolarPower,1261.48,7659.59
2022/01/26 22:00,HydroPower,3563.48,11223.07
2022/01/26 22:00,WindPower,1938.73,13161.8
2022/01/26 22:00,Consume,11421.65,1740.15
2022/01/26 23:00,SolarPower,2720.25,4460.4
2022/01/26 23:00,HydroPower,1166.73,5627.13
2022/01/26 23:00,WindPower,912.25,6539.38
2022/01/26 23:00,Consume,2578.38,3961.0
2022/01/27 00:00,SolarPower,2933.26,6894.26
2022/01/27 00:00,HydroPower,1341.83,8236.09
2022/01/27 00:00,WindPower,3313.81,11549.9
2022/01/27 00:00,Consume,6479.15,5070.75
2022/01/27 01:00,SolarPower,4957.04,10027.79
2022/01/27 01:00,HydroPower,4965.44,14993.23
2022/01/27 01:00,WindPower,4595.7,19588.93
2022/01/27 01:00,Consume,17800.08,1788.85
2022/01/27 02:00,SolarPower,3965.97,5754.82
2022/01/27 02:00,HydroPower,4313.5,10068.32
2022/01/27 02:00,WindPower,2470.18,12538.5
2022/01/27 02:00,Consume,2936.48,9602.02
2022/01/27 03:00,SolarPower,4629.61,14231.63
2022/01/27 03:00,HydroPower,3379.4,17611.03
2022/01/27 03:00,WindPower,3203.91,20814.94
2022/01/27 03:00,Consume,20752.54,62.4
2022/01/27 04:00,SolarPower,4134.99,4197.39
2022/01/27 04:00,HydroPower,1119.65,5317.04
2022/01/27 04:00,WindPower,546.31,5863.35
2022/01/27 04:00,Consume,3097.52,2765.83
2022/01/27 05:00,SolarPower,2224.13,4989.96
2022/01/27 05:00,HydroPower,538.35,5528.31
2022/01/27 05:00,WindPower,4861.95,10390.26
2022/01/27 05:00,Consume,9000.69,1389.57
2022/01/27 06:00,SolarPower,995.19,2384.76
2022/01/27 06:00,HydroPower,848.54,3233.3
2022/01/27 06:00,WindPower,2957.21,6190.51
2022/01/27 06:00,Consume,4879.77,1310.74
2022/01/27 07:00,SolarPower,2977.53,4288.27
2022/01/27 07:00,HydroPower,1622.44,5910.71
2022/01/27 07:00,WindPower,9.86,5920.57
2022/01/27 07:00,Consume,1978.44,3942.13
2022/01/27 08:00,SolarPower,868.35,4810.48
2022/01/27 08:00,HydroPower,4791.42,9601.9
2022/01/27 08:00,WindPower,3770.59,13372.49
2022/01/27 08:00,Consume,2848.95,10523.54
2022/01/27 09:00,SolarPower,4678.94,15202.48
2022/01/27 09:00,HydroPower,3899.2,19101.68
2022/01/27 09:00,WindPower,587.56,19689.24
2022/01/27 09:00,Consume,1641.52,18047.72
2022/01/27 10:00,SolarPower,728.71,18776.43
2022/01/27 10:00,HydroPower,238.36,19014.79
2022/01/27 10:00,WindPower,4252.14,23266.93
2022/01/27 10:00,Consume,2761.43,20505.5
2022/01/27 11:00,SolarPower,1375.63,21881.13
2022/01/27 11:00,HydroPower,1634.14,23515.27
2022/01/27 11:00,WindPower,2166.44,25681.71
2022/01/27 11:00,Consume,4788.96,20892.75
2022/01/27 12:00,SolarPower,343.84,21236.59
2022/01/27 12:00,HydroPower,1134.94,22371.53
2022/01/27 12:00,WindPower,3211.17,25582.7
2022/01/27 12:00,Consume,25017.9,564.8
2022/01/27 13:00,SolarPower,453.91,1018.71
2022/01/27 13:00,HydroPower,3115.17,4133.88
2022/01/27 13:00,WindPower,207.62,4341.5
2022/01/27 13:00,Consume,1168.39,3173.11
2022/01/27 14:00,SolarPower,530.58,3703.69
2022/01/27 14:00,HydroPower,1293.8,4997.49
2022/01/27 14:00,WindPower,1333.13,6330.62
2022/01/27 14:00,Consume,3780.05,2550.57
2022/01/27 15:00,SolarPower,4610.68,7161.25
2022/01/27 15:00,HydroPower,1309.54,8470.79
2022/01/27 15:00,WindPower,752.3,9223.09
2022/01/27 15:00,Consume,8860.22,362.87
2022/01/27 16:00,SolarPower,4298.97,4661.84
2022/01/27 16:00,HydroPower,4252.21,8914.05
2022/01/27 16:00,WindPower,846.19,9760.24
2022/01/27 16:00,Consume,6154.89,3605.35
2022/01/27 17:00,SolarPower,4420.32,8025.67
2022/01/27 17:00,HydroPower,3156.63,11182.3
2022/01/27 17:00,WindPower,1097.11,12279.41
2022/01/27 17:00,Consume,11908.72,370.69
2022/01/27 18:00,SolarPower,1167.84,1538.53
2022/01/27 18:00,HydroPower,830.14,2368.67
2022/01/27 18:00,WindPower,4851.89,7220.56
2022/01/27 18:00,Consume,5692.51,1528.05
2022/01/27 19:00,SolarPower,3435.91,4963.96
2022/01/27 19:00,HydroPower,2275.7,7239.66
2022/01/27 19:00,WindPower,3170.3,10409.96
2022/01/27 19:00,Consume,4262.39,6147.57
2022/01/27 20:00,SolarPower,2363.03,8510.6
2022/01/27 20:00,HydroPower,1485.8,9996.4
2022/01/27 20:00,WindPower,2737.72,12734.12
2022/01/27 20:00,Consume,6381.44,6352.68
2022/01/27 21:00,SolarPower,4937.39,11290.07
2022/01/27 21:00,HydroPower,1197.12,12487.19
2022/01/27 21:00,WindPower,4695.25,17182.44
2022/01/27 21:00,Consume,6039.64,11142.8
2022/01/27 22:00,SolarPower,2907.43,14050.23
2022/01/27 22:00,HydroPower,1306.15,15356.38
2022/01/27 22:00,WindPower,3943.11,19299.49
2022/01/27 22:00,Consume,4981.53,14317.96
2022/01/27 23:00,SolarPower,1539.35,15857.31
2022/01/27 23:00,HydroPower,2563.21,18420.52
2022/01/27 23:00,WindPower,4600.39,23020.91
2022/01/27 23:00,Consume,16066.17,6954.74
2022/01/28 00:00,SolarPower,2219.22,9173.96
2022/01/28 00:00,HydroPower,131.05,9305.01
2022/01/28 00:00,WindPower,3707.51,13012.52
2022/01/28 00:00,Consume,10588.33,2424.19
2022/01/28 01:00,SolarPower,919.19,3343.38
2022/01/28 01:00,HydroPower,1477.43,4820.81
2022/01/28 01:00,WindPower,4698.91,9519.72
2022/01/28 01:00,Consume,8214.27,1305.45
2022/01/28 02:00,SolarPower,577.65,1883.1
2022/01/28 02:00,HydroPower,1806.78,3689.88
2022/01/28 02:00,WindPower,3861.42,7551.3
2022/01/28 02:00,Consume,7032.83,518.47
2022/01/28 03:00,SolarPower,1734.78,2253.25
2022/01/28 03:00,HydroPower,3997.4,6250.65
2022/01/28 03:00,WindPower,485.44,6736.09
2022/01/28 03:00,Consume,1584.57,5151.52
2022/01/28 04:00,SolarPower,799.09,5950.61
2022/01/28 04:00,HydroPower,2776.21,8726.82
2022/01/28 04:00,WindPower,436.38,9163.2
2022/01/28 04:00,Consume,6408.29,2754.91
2022/01/28 05:00,SolarPower,4280.95,7035.86
2022/01/28 05:00,HydroPower,3261.06,10296.92
2022/01/28 05:00,WindPower,2875.36,13172.28
2022/01/28 05:00,Consume,645.77,12526.51
2022/01/28 06:00,SolarPower,4415.29,16941.8
2022/01/28 06:00,HydroPower,2070.01,19011.81
2022/01/28 06:00,WindPower,2993.72,22005.53
2022/01/28 06:00,Consume,21659.33,346.2
2022/01/28 07:00,SolarPower,819.62,1165.82
2022/01/28 07:00,HydroPower,3654.44,4820.26
2022/01/28 07:00,WindPower,4952.32,9772.58
2022/01/28 07:00,Consume,5250.77,4521.81
2022/01/28 08:00,SolarPower,3557.04,8078.85
2022/01/28 08:00,HydroPower,4566.44,12645.29
2022/01/28 08:00,WindPower,3312.91,15958.2
2022/01/28 08:00,Consume,11411.37,4546.83
2022/01/28 09:00,SolarPower,4352.68,8899.51
2022/01/28 09:00,HydroPower,611.96,9511.47
2022/01/28 09:00,WindPower,4769.2,14280.67
2022/01/28 09:00,Consume,4077.52,10203.15
2022/01/28 10:00,SolarPower,1545.15,11748.3
2022/01/28 10:00,HydroPower,2361.33,14109.63
2022/01/28 10:00,WindPower,2951.81,17061.44
2022/01/28 10:00,Consume,15141.34,1920.1
2022/01/28 11:00,SolarPower,654.61,2574.71
2022/01/28 11:00,HydroPower,648.02,3222.73
2022/01/28 11:00,WindPower,3036.46,6259.19
2022/01/28 11:00,Consume,1143.1,5116.09
2022/01/28 12:00,SolarPower,4859.54,9975.63
2022/01/28 12:00,HydroPower,2536.43,12512.06
2022/01/28 12:00,WindPower,4497.58,17009.64
2022/01/28 12:00,Consume,9346.03,7663.61
2022/01/28 13:00,SolarPower,3145.78,10809.39
2022/01/28 13:00,HydroPower,147.25,10956.64
2022/01/28 13:00,WindPower,2071.37,13028.01
2022/01/28 13:00,Consume,120.3,12907.71
2022/01/28 14:00,SolarPower,3157.75,16065.46
2022/01/28 14:00,HydroPower,4004.27,20069.73
2022/01/28 14:00,WindPower,1230.32,21300.05
2022/01/28 14:00,Consume,5813.83,15486.22
2022/01/28 15:00,SolarPower,628.96,16115.18
2022/01/28 15:00,HydroPower,2102.64,18217.82
2022/01/28 15:00,WindPower,767.63,18985.45
2022/01/28 15:00,Consume,13290.09,5695.36
2022/01/28 16:00,SolarPower,738.25,6433.61
2022/01/28 16:00,HydroPower,368.62,6802.23
2022/01/28 16:00,WindPower,2561.91,9364.14
2022/01/28 16:00,Consume,3810.96,5553.18
2022/01/28 17:00,SolarPower,4976.15,10529.33
2022/01/28 17:00,HydroPower,316.8,10846.13
2022/01/28 17:00,WindPower,2697.55,13543.68
2022/01/28 17:00,Consume,3578.07,9965.61
2022/01/28 18:00,SolarPower,1813.74,11779.35
2022/01/28 18:00,HydroPower,64.46,11843.81
2022/01/28 18:00,WindPower,2907.04,14750.85
2022/01/28 18:00,Consume,1390.78,13360.07
2022/01/28 19:00,SolarPower,1489.41,14849.48
2022/01/28 19:00,HydroPower,1327.71,16177.19
2022/01/28 19:00,WindPower,3389.62,19566.81
2022/01/28 19:00,Consume,18529.16,1037.65
2022/01/28 20:00,SolarPower,255.9,1293.55
2022/01/28 20:00,HydroPower,2614.83,3908.38
2022/01/28 20:00,WindPower,3046.89,6955.27
2022/01/28 20:00,Consume,418.03,6537.24
2022/01/28 21:00,SolarPower,1176.44,7713.68
2022/01/28 21:00,HydroPower,4385.94,12099.62
2022/01/28 21:00,WindPower,3589.46,15689.08
2022/01/28 21:00,Consume,8482.6,7206.48
2022/01/28 22:00,SolarPower,3809.98,11016.46
2022/01/28 22:00,HydroPower,4506.4,15522.86
2022/01/28 22:00,WindPower,4271.55,19794.41
2022/01/28 22:00,Consume,6560.76,13233.65
2022/01/28 23:00,SolarPower,2825.17,16058.82
2022/01/28 23:00,HydroPower,3237.33,19296.15
2022/01/28 23:00,WindPower,2743.19,22039.34
2022/01/28 23:00,Consume,5198.91,16840.43
2022/01/29 00:00,SolarPower,3362.17,20202.6
2022/01/29 00:00,HydroPower,22.74,20225.34
2022/01/29 00:00,WindPower,1325.11,21550.45
2022/01/29 00:00,Consume,4868.98,16681.47
2022/01/29 01:00,SolarPower,3486.48,20167.95
2022/01/29 01:00,HydroPower,483.27,20651.22
2022/01/29 01:00,WindPower,4661.73,25312.95
2022/01/29 01:00,Consume,2917.77,22395.18
2022/01/29 02:00,SolarPower,736.32,23131.5
2022/01/29 02:00,HydroPower,1986.76,25118.26
2022/01/29 02:00,WindPower,3415.72,28533.98
2022/01/29 02:00,Consume,14989.04,13544.94
2022/01/29 03:00,SolarPower,1798.01,15342.95
2022/01/29 03:00,HydroPower,2407.6,17750.55
2022/01/29 03:00,WindPower,2642.37,20392.92
2022/01/29 03:00,Consume,19029.9,1363.02
2022/01/29 04:00,SolarPower,459.07,1822.09
2022/01/29 04:00,HydroPower,703.56,2525.65
2022/01/29 04:00,WindPower,3479.59,6005.24
2022/01/29 04:00,Consume,5456.39,548.85
2022/01/29 05:00,SolarPower,4139.98,4688.83
2022/01/29 05:00,HydroPower,1334.44,6023.27
2022/01/29 05:00,WindPower,107.16,6130.43
2022/01/29 05:00,Consume,56.3,6074.13
2022/01/29 06:00,SolarPower,2971.94,9046.07
2022/01/29 06:00,HydroPower,3849.48,12895.55
2022/01/29 06:00,WindPower,4240.94,17136.49
2022/01/29 06:00,Consume,6810.31,10326.18
2022/01/29 07:00,SolarPower,4492.8,14818.98
2022/01/29 07:00,HydroPower,3157.07,17976.05
2022/01/29 07:00,WindPower,1533.62,19509.67
2022/01/29 07:00,Consume,6933.22,12576.45
2022/01/29 08:00,SolarPower,1315.11,13891.56
2022/01/29 08:00,HydroPower,2633.71,16525.27
2022/01/29 08:00,WindPower,2020.92,18546.19
2022/01/29 08:00,Consume,9017.78,9528.41
2022/01/29 09:00,SolarPower,2722.07,12250.48
2022/01/29 09:00,HydroPower,695.47,12945.95
2022/01/29 09:00,WindPower,930.14,13876.09
2022/01/29 09:00,Consume,11810.21,2065.88
2022/01/29 10:00,SolarPower,792.75,2858.63
2022/01/29 10:00,HydroPower,2810.63,5669.26
2022/01/29 10:00,WindPower,4445.43,10114.69
2022/01/29 10:00,Consume,3327.54,6787.15
2022/01/29 11:00,SolarPower,4485.5,11272.65
2022/01/29 11:00,HydroPower,705.83,11978.48
2022/01/29 11:00,WindPower,1096.61,13075.09
2022/01/29 11:00,Consume,8565.27,4509.82
2022/01/29 12:00,SolarPower,3836.2,8346.02
2022/01/29 12:00,HydroPower,4447.64,12793.66
2022/01/29 12:00,WindPower,529.73,13323.39
2022/01/29 12:00,Consume,7302.76,6020.63
2022/01/29 13:00,SolarPower,4359.36,10379.99
2022/01/29 13:00,HydroPower,3937.51,14317.5
2022/01/29 13:00,WindPower,1107.01,15424.51
2022/01/29 13:00,Consume,4004.41,11420.1
2022/01/29 14:00,SolarPower,3418.3,14838.4
2022/01/29 14:00,HydroPower,1756.1,16594.5
2022/01/29 14:00,WindPower,2717.49,19311.99
2022/01/29 14:00,Consume,12118.58,7193.41
2022/01/29 15:00,SolarPower,4821.47,12014.88
2022/01/29 15:00,HydroPower,4026.23,16041.11
2022/01/29 15:00,WindPower,3942.14,19983.25
2022/01/29 15:00,Consume,17057.73,2925.52
2022/01/29 16:00,SolarPower,2692.96,5618.48
2022/01/29 16:00,HydroPower,4017.92,9636.4
2022/01/29 16:00,WindPower,3169.07,12805.47
2022/01/29 16:00,Consume,6048.12,6757.35
2022/01/29 17:00,SolarPower,4055.94,10813.29
2022/01/29 17:00,HydroPower,1052.57,11865.86
2022/01/29 17:00,WindPower,4644.59,16510.45
2022/01/29 17:00,Consume,975.5,15534.95
2022/01/29 18:00,SolarPower,4677.41,20212.36
2022/01/29 18:00,HydroPower,2797.03,23009.39
2022/01/29 18:00,WindPower,2061.56,25070.95
2022/01/29 18:00,Consume,3110.15,21960.8
2022/01/29 19:00,SolarPower,4087.87,26048.67
2022/01/29 19:00,HydroPower,785.67,26834.34
2022/01/29 19:00,WindPower,1190.97,28025.31
2022/01/29 19:00,Consume,24137.41,3887.9
2022/01/29 20:00,SolarPower,3758.52,7646.42
2022/01/29 20:00,HydroPower,4869.67,12516.09
2022/01/29 20:00,WindPower,2161.7,14677.79
2022/01/29 20:00,Consume,13931.18,746.61
2022/01/29 21:00,SolarPower,3676.85,4423.46
2022/01/29 21:00,HydroPower,435.86,4859.32
2022/01/29 21:00,WindPower,2418.72,7278.04
2022/01/29 21:00,Consume,5127.4,2150.64
2022/01/29 22:00,SolarPower,3870.02,6020.66
2022/01/29 22:00,HydroPower,809.27,6829.93
2022/01/29 22:00,WindPower,1971.89,8801.82
2022/01/29 22:00,Consume,229.84,8571.98
2022/01/29 23:00,SolarPower,3723.77,12295.75
2022/01/29 23:00,HydroPower,1109.1,13404.85
2022/01/29 23:00,WindPower,4861.29,18266.14
2022/01/29 23:00,Consume,15256.15,3009.99
2022/01/30 00:00,SolarPower,2018.0,5027.99
2022/01/30 00:00,HydroPower,209.78,5237.77
2022/01/30 00:00,WindPower,2025.16,7262.93
2022/01/30 00:00,Consume,3372.48,3890.45
2022/01/30 01:00,SolarPower,2393.67,6284.12
2022/01/30 01:00,HydroPower,4719.52,11003.64
2022/01/30 01:00,WindPower,1646.84,12650.48
2022/01/30 01:00,Consume,11724.92,925.56
2022/01/30 02:00,SolarPower,2212.89,3138.45
2022/01/30 02:00,HydroPower,1196.99,4335.44
2022/01/30 02:00,WindPower,3594.6,7930.04
2022/01/30 02:00,Consume,1801.67,6128.37
2022/01/30 03:00,SolarPower,327.37,6455.74
2022/01/30 03:00,HydroPower,3123.0,9578.74
2022/01/30 03:00,WindPower,4320.37,13899.11
2022/01/30 03:00,Consume,4276.26,9622.85
2022/01/30 04:00,SolarPower,907.1,10529.95
2022/01/30 04:00,HydroPower,3786.48,14316.43
2022/01/30 04:00,WindPower,2856.83,17173.26
2022/01/30 04:00,Consume,4980.16,12193.1
2022/01/30 05:00,SolarPower,2997.55,15190.65
2022/01/30 05:00,HydroPower,483.1,15673.75
2022/01/30 05:00,WindPower,4049.51,19723.26
2022/01/30 05:00,Consume,9477.36,10245.9
2022/01/30 06:00,SolarPower,2927.29,13173.19
2022/01/30 06:00,HydroPower,4582.8,17755.99
2022/01/30 06:00,WindPower,4084.32,21840.31
2022/01/30 06:00,Consume,18328.4,3511.91
2022/01/30 07:00,SolarPower,4385.05,7896.96
2022/01/30 07:00,HydroPower,4768.95,12665.91
2022/01/30 07:00,WindPower,4052.59,16718.5
2022/01/30 07:00,Consume,15517.39,1201.11
2022/01/30 08:00,SolarPower,4983.8,6184.91
2022/01/30 08:00,HydroPower,4690.52,10875.43
2022/01/30 08:00,WindPower,4468.88,15344.31
2022/01/30 08:00,Consume,1661.22,13683.09
2022/01/30 09:00,SolarPower,4887.51,18570.6
2022/01/30 09:00,HydroPower,3696.73,22267.33
2022/01/30 09:00,WindPower,4545.04,26812.37
2022/01/30 09:00,Consume,2331.14,24481.23
2022/01/30 10:00,SolarPower,4828.83,29310.06
2022/01/30 10:00,HydroPower,554.63,29864.69
2022/01/30 10:00,WindPower,3103.45,32968.14
2022/01/30 10:00,Consume,13675.21,19292.93
2022/01/30 11:00,SolarPower,1330.92,20623.85
2022/01/30 11:00,HydroPower,3280.91,23904.76
2022/01/30 11:00,WindPower,3187.04,27091.8
2022/01/30 11:00,Consume,12468.97,14622.83
2022/01/30 12:00,SolarPower,958.84,15581.67
2022/01/30 12:00,HydroPower,4159.14,19740.81
2022/01/30 12:00,WindPower,346.77,20087.58
2022/01/30 12:00,Consume,15282.02,4805.56
2022/01/30 13:00,SolarPower,3480.19,8285.75
2022/01/30 13:00,HydroPower,3106.25,11392.0
2022/01/30 13:00,WindPower,4944.31,16336.31
2022/01/30 13:00,Consume,1758.67,14577.64
2022/01/30 14:00,SolarPower,4144.98,18722.62
2022/01/30 14:00,HydroPower,2139.08,20861.7
2022/01/30 14:00,WindPower,3235.94,24097.64
2022/01/30 14:00,Consume,572.41,23525.23
2022/01/30 15:00,SolarPower,2605.12,26130.35
2022/01/30 15:00,HydroPower,3909.5,30039.85
2022/01/30 15:00,WindPower,694.23,30734.08
2022/01/30 15:00,Consume,6079.1,24654.98
2022/01/30 16:00,SolarPower,787.79,25442.77
2022/01/30 16:00,HydroPower,3626.91,29069.68
2022/01/30 16:00,WindPower,394.98,29464.66
2022/01/30 16:00,Consume,3372.11,26092.55
2022/01/30 17:00,SolarPower,597.99,26690.54
2022/01/30 17:00,HydroPower,385.43,27075.97
2022/01/30 17:00,WindPower,1993.84,29069.81
2022/01/30 17:00,Consume,5247.88,23821.93
2022/01/30 18:00,SolarPower,1162.86,24984.79
2022/01/30 18:00,HydroPower,2603.91,27588.7
2022/01/30 18:00,WindPower,4283.21,31871.91
2022/01/30 18:00,Consume,2514.53,29357.38
2022/01/30 19:00,SolarPower,1062.02,30419.4
2022/01/30 19:00,HydroPower,3750.01,34169.41
2022/01/30 19:00,WindPower,2908.58,37077.99
2022/01/30 19:00,Consume,593.69,36484.3
2022/01/30 20:00,SolarPower,3898.76,40383.06
2022/01/30 20:00,HydroPower,4369.41,44752.47
2022/01/30 20:00,WindPower,452.52,45204.99
2022/01/30 20:00,Consume,18755.43,26449.56
2022/01/30 21:00,SolarPower,4801.24,31250.8
2022/01/30 21:00,HydroPower,1434.86,32685.66
2022/01/30 21:00,WindPower,2030.12,34715.78
2022/01/30 21:00,Consume,34021.51,694.27
2022/01/30 22:00,SolarPower,2907.0,3601.27
2022/01/30 22:00,HydroPower,3058.44,6659.71
2022/01/30 22:00,WindPower,1331.3,7991.01
2022/01/30 22:00,Consume,6930.45,1060.56
2022/01/30 23:00,SolarPower,1708.82,2769.38
2022/01/30 23:00,HydroPower,3626.97,6396.35
2022/01/30 23:00,WindPower,1098.41,7494.76
2022/01/30 23:00,Consume,4936.92,2557.84
2022/01/31 00:00,SolarPower,4913.03,7470.87
2022/01/31 00:00,HydroPower,2576.21,10047.08
2022/01/31 00:00,WindPower,2302.18,12349.26
2022/01/31 00:00,Consume,200.61,12148.65
2022/01/31 01:00,SolarPower,4698.07,16846.72
2022/01/31 01:00,HydroPower,2628.17,19474.89
2022/01/31 01:00,WindPower,1555.9,21030.79
2022/01/31 01:00,Consume,8518.12,12512.67
2022/01/31 02:00,SolarPower,1326.44,13839.11
2022/01/31 02:00,HydroPower,923.2,14762.31
2022/01/31 02:00,WindPower,1293.62,16055.93
2022/01/31 02:00,Consume,13656.81,2399.12
2022/01/31 03:00,SolarPower,4664.96,7064.08
2022/01/31 03:00,HydroPower,2217.83,9281.91
2022/01/31 03:00,WindPower,422.46,9704.37
2022/01/31 03:00,Consume,9105.24,599.13
2022/01/31 04:00,SolarPower,2275.97,2875.1
2022/01/31 04:00,HydroPower,110.32,2985.42
2022/01/31 04:00,WindPower,3950.14,6935.56
2022/01/31 04:00,Consume,5114.58,1820.98
2022/01/31 05:00,SolarPower,2025.04,3846.02
2022/01/31 05:00,HydroPower,1077.7,4923.72
2022/01/31 05:00,WindPower,3290.64,8214.36
2022/01/31 05:00,Consume,2058.43,6155.93
2022/01/31 06:00,SolarPower,2271.33,8427.26
2022/01/31 06:00,HydroPower,1196.5,9623.76
2022/01/31 06:00,WindPower,1492.75,11116.51
2022/01/31 06:00,Consume,10019.92,1096.59
2022/01/31 07:00,SolarPower,4886.34,5982.93
2022/01/31 07:00,HydroPower,4979.11,10962.04
2022/01/31 07:00,WindPower,2072.37,13034.41
2022/01/31 07:00,Consume,9212.29,3822.12
2022/01/31 08:00,SolarPower,3618.44,7440.56
2022/01/31 08:00,HydroPower,599.73,8040.29
2022/01/31 08:00,WindPower,3081.83,11122.12
2022/01/31 08:00,Consume,320.61,10801.51
2022/01/31 09:00,SolarPower,1163.03,11964.54
2022/01/31 09:00,HydroPower,1394.88,13359.42
2022/01/31 09:00,WindPower,739.22,14098.64
2022/01/31 09:00,Consume,6036.67,8061.97
2022/01/31 10:00,SolarPower,4882.68,12944.65
2022/01/31 10:00,HydroPower,1866.37,14811.02
2022/01/31 10:00,WindPower,3479.43,18290.45
2022/01/31 10:00,Consume,323.68,17966.77
2022/01/31 11:00,SolarPower,733.9,18700.67
2022/01/31 11:00,HydroPower,2153.59,20854.26
